,route,sharpe,sortino,std,neg std,min net,acc,mean net,frequency,periods
4,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/4_6h_60,0.12038031197139017,0.20909075739343608,0.02667381235139482,0.01535697652233016,-0.0475388704455281,1.0899397486433848,0.003211001852327229,6h,4
5,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/4_6h_100,0.11432939135588158,0.1798095408938439,0.0294718101140191,0.01873923984090034,-0.0571670296136739,1.0894160497301784,0.0033694941124919188,6h,4
6,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/4_6h_80,0.11623283468788004,0.19775783676082997,0.026938313934599535,0.015833084754650315,-0.0484078526489191,1.0870979787590345,0.003131116590330523,6h,4
7,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/4_6h_40,0.11354462135021515,0.197825566626823,0.025730958042229975,0.014768626410127198,-0.0470213322156574,1.081294766331522,0.0029216118878832758,6h,4
0,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/1_1d_60,-0.0427260919116874,-0.041379267085930475,0.0411413106663895,0.0424803904150618,-0.1954552302200153,0.9087637208554812,-0.001757807420899443,1d,2
1,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/1_1d_40,-0.05672890317479,-0.05997043585507415,0.038272506558977744,0.03620379421766467,-0.1689290824817738,0.8999321925419551,-0.0021711573188407636,1d,2
2,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/1_1d_40,-0.05767261093250643,-0.05894223308977025,0.039518272848253794,0.03866704492228558,-0.180666915600677,0.8944978858583872,-0.002279121974701974,1d,2
3,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/1_1d_100,-0.05809767743009428,-0.05747030448958027,0.042076053964948054,0.04253537600849146,-0.1940926245133027,0.8853916512904058,-0.0024445210107867914,1d,2
4,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/1_1d_60,-0.06765375287299924,-0.06675663919071317,0.03883531940318571,0.03935721051116998,-0.1809814627187708,0.8840695000276166,-0.0026273551016471183,1d,2
5,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/1_1d_80,-0.06775179341231612,-0.06516297152443949,0.041243161943805215,0.04288168759522242,-0.1922227830635365,0.8753930820510122,-0.002794298187687389,1d,2
6,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/1_1d_80,-0.08200905396763518,-0.08253081268445234,0.039371802178110614,0.039122894160425484,-0.1782586528999113,0.8645176908487485,-0.0032288442496277298,1d,2
7,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/1_1d_100,-0.07744122195712883,-0.08038918922019875,0.04117008668423648,0.039660330597128375,-0.1848906357394973,0.8634470775027966,-0.003188261820908191,1d,2
0,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/1_1d_40,-0.21813496703233304,-0.2079453595315189,0.04778845421458494,0.05013015394096638,-0.1993865374751814,0.679649974955638,-0.010424332884624642,1d,3
1,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/1_1d_80,-0.23498759003063072,-0.22805792759468033,0.047553567644947156,0.04899850830050849,-0.1970621666224621,0.6631297286806435,-0.011174498258244708,1d,3
2,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/1_1d_100,-0.23630288743390737,-0.22631940017036314,0.04745293767413861,0.04954619966816522,-0.1970805837685629,0.6623801198954312,-0.011213266189620198,1d,3
3,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/1_1d_60,-0.2443848214873553,-0.23049225415168165,0.04699937812981782,0.04983219360904688,-0.1979992183145898,0.656776181055946,-0.011485934634272239,1d,3
4,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/1_1d_40,-0.24120481550526618,-0.22498696670895194,0.04931959760378049,0.05287472698897678,-0.2126691102578657,0.6450866600021419,-0.011896124440813841,1d,3
